IP,Latitude,Longitude,PostCode,City,State,Country,Size,Cluster,subCluster
103.40.0.1,-33.8406,151.209,,North Sydney (401),,AU,2482,2,10.0
103.40.70.1,-33.8096,151.14700000000002,,Lane Cove West (2),,AU,18368,2,19.0
103.40.224.1,-37.8138,144.947,,Docklands,VIC,AU,17036,3,6.0
103.42.19.1,-33.8649,151.204,,Sydney (12),,AU,10522,2,10.0
103.42.189.1,-27.4575,153.034,,Fortitude Valley,QLD,AU,11385,7,0.0
103.43.38.1,-33.7251,151.049,,Cherrybrook,NSW,AU,1643,2,21.0
103.43.92.1,-33.7858,151.131,,Macquarie Park,NSW,AU,16521,2,19.0
103.43.180.1,-37.8152,144.958,,Melbourne (19),,AU,5695,3,6.0
103.44.92.1,-31.9576,115.814,,Perth,WA,AU,8983,1,0.0
103.44.148.1,-27.4612,153.0,,Paddington,NSW,AU,10881,7,1.0
103.45.254.1,-37.2107,145.4276,3717.0,Yea,VIC,AU,17748,3,2.0
103.46.214.1,-31.2444,118.4358,6415.0,Merredin,WA,AU,14452,1,2.0
103.46.222.1,-33.9406,151.24,,Maroubra (12),,AU,18289,2,12.0
103.46.230.1,-33.88,151.236,,Edgecliff,NSW,AU,9044,2,12.0
103.47.1.1,-33.8467,150.884,,Wetherill Park,NSW,AU,17142,2,4.0
103.48.201.1,-33.8197,151.0264,2142.0,Camellia,NSW,AU,1936,2,18.0
103.48.214.1,-27.3725,152.887,,Samford,QLD,AU,3290,7,7.0
103.49.106.1,-37.2481,141.842,,Balmoral,NSW,AU,7553,3,7.0
103.49.151.1,-27.455,153.03,,Fortitude Valley,QLD,AU,16325,7,4.0
103.50.12.1,-37.7525,145.34799999999998,,Lilydale,VIC,AU,13386,3,8.0
103.51.61.1,-33.8683,151.20600000000002,,Sydney (5),,AU,12938,2,14.0
103.51.113.1,-37.8158,145.22,,Ringwood (15),,AU,9720,3,8.0
103.54.132.1,-33.8401,151.20600000000002,,North Sydney (404),,AU,13697,2,0.0
103.55.44.1,-32.5905,149.589,,Mudgee,NSW,AU,10030,2,8.0
103.55.116.1,-33.8689,151.227,,Elizabeth Bay (2),,AU,5830,2,10.0
103.55.176.1,-27.9699,153.393,,Southport,QLD,AU,12409,7,2.0
103.55.217.1,-37.8264,144.922,,Port Melbourne (1),,AU,9190,3,3.0
103.55.219.1,-27.4635,153.025,,Spring Hill (10),,AU,15427,7,0.0
103.56.71.1,-33.8646,151.194,,Pyrmont (125),,AU,7401,2,1.0
103.57.91.1,-37.8164,144.955,,Melbourne (14),,AU,6525,3,6.0
103.58.32.1,-33.8707,151.205,,Sydney (14),,AU,14126,2,14.0
103.59.183.1,-35.2809,149.13,,Canberra,ACT,AU,10381,2,2.0
103.60.22.1,-21.1441,149.185,,Mackay,QLD,AU,7889,6,0.0
103.60.105.1,-33.8629,151.207,,Sydney (22),,AU,3483,2,10.0
103.60.134.1,-37.9533,145.048,,Highett,VIC,AU,10352,3,15.0
103.61.42.1,-33.8673,151.208,,Sydney,NSW,AU,19930,2,10.0
103.61.228.1,-27.2828,152.981,,Lawnton,QLD,AU,8531,7,7.0
103.62.200.1,-23.3523,119.735,,Newman,WA,AU,1745,1,2.0
103.63.26.1,-37.8137,144.974,,Melbourne (7),,AU,4943,3,0.0
103.63.103.1,-31.9921,115.765,,Cottesloe,WA,AU,14176,1,0.0
103.63.189.1,-33.8748,151.207,,Sydney,NSW,AU,14746,2,14.0
103.63.191.1,-33.8644,151.208,,Sydney (28),,AU,9355,2,10.0
103.66.26.1,-37.8287,144.997,,Cremorne (3),,AU,19863,3,9.0
103.66.170.1,-33.8491,151.055,,Lidcombe (29),,AU,6098,2,18.0
103.67.164.1,-27.4678,153.01,,Milton,NSW,AU,13522,7,1.0
103.67.251.1,-31.9548,115.857,,Perth,WA,AU,1110,1,3.0
103.68.204.1,-31.9505,115.86,,Perth,WA,AU,5313,1,3.0
103.68.222.1,-33.8679,151.207,,Sydney,NSW,AU,15162,2,14.0
103.69.31.1,-33.8377,151.209,,North Sydney (13),,AU,15067,2,0.0
103.69.198.1,-35.3145,149.144,,Kingston,TAS,AU,19601,2,2.0
103.70.172.1,-37.8243,145.035,,Hawthorn (1),,AU,19717,3,13.0
103.70.232.1,-31.9531,115.853,,Perth (11),,AU,19521,1,3.0
103.72.201.1,-33.7539,151.24200000000002,,Frenchs Forest (3),,AU,8914,2,13.0
103.73.57.1,-37.7932,145.072,,Balwyn North (2),,AU,6765,3,11.0
103.73.59.1,-33.8773,151.20600000000002,,Sydney (12),,AU,10699,2,14.0
103.73.83.1,-37.841,144.977,,Melbourne (11),,AU,3761,3,9.0
103.73.115.1,-27.4873,153.238,,Wellington Point (12),,AU,13250,7,5.0
103.73.124.1,-37.8547,144.982,,St Kilda (11),,AU,10181,3,9.0
103.73.126.1,-33.9308,151.105,,Kingsgrove,NSW,AU,3787,2,6.0
103.74.5.1,-27.4232,153.04,,Albion,VIC,AU,1516,7,4.0
103.74.168.1,-32.7316,151.555,,Maitland (1),,AU,11047,2,5.0
103.74.171.1,-33.7311,150.969,,Baulkham Hills,NSW,AU,4522,2,21.0
103.75.202.1,-33.8638,151.195,,Pyrmont (26),,AU,8834,2,10.0
103.75.203.1,-33.8675,151.204,,Sydney,NSW,AU,5461,2,14.0
103.76.48.1,-33.8656,151.21,,Sydney (8),,AU,3140,2,10.0
103.76.162.1,-33.7354,150.946,,Bella Vista (B107),,AU,18770,2,21.0
103.76.164.1,-37.8128,144.94,,Docklands,VIC,AU,13773,3,6.0
103.76.178.1,-37.809,144.97299999999998,,East Melbourne (8),,AU,11275,3,0.0
103.77.7.1,-33.7787,151.122,,Macquarie Park (1),,AU,15521,2,19.0
103.77.13.1,-33.9539,151.109,,Bexley,NSW,AU,4457,2,6.0
103.77.68.1,-37.823,144.998,,Richmond,VIC,AU,18200,3,9.0
103.77.80.1,-33.6767,151.289,,Warriewood (16),,AU,5722,2,15.0
103.77.115.1,-37.8323,144.971,,Melbourne (5),,AU,19228,3,9.0
103.77.128.1,-37.8243,145.19,,Mitcham,VIC,AU,2492,3,8.0
103.77.144.1,-20.6747,117.1378,6720.0,Wickham,WA,AU,8111,1,2.0
103.77.202.1,-23.523000000000003,148.1578,4720.0,Emerald,QLD,AU,19225,0,1.0
103.78.108.1,-33.8627,151.207,,The Rocks (1),,AU,12637,2,10.0
103.78.194.1,-37.8299,144.951,,South Melbourne (15),,AU,4503,3,6.0
103.79.20.1,-37.8206,144.95,,Docklands,VIC,AU,1680,3,6.0
103.79.109.1,-35.3085,149.13299999999998,,Barton (3),,AU,2586,2,2.0
103.79.172.1,-34.8333,148.3333,2726.0,Jugiong,NSW,AU,15247,2,11.0
103.80.128.1,-37.9869,145.065,,Mentone (Mentone Girls Grammar School),,AU,15193,3,15.0
103.80.164.1,-30.502,149.4814,2388.0,Wee Waa,NSW,AU,10083,2,8.0
103.80.228.1,-27.3124,152.95,,Warner,QLD,AU,14266,7,7.0
103.81.52.1,-33.8398,151.21200000000002,,North Sydney (14),,AU,14547,2,10.0
103.81.53.1,-33.3393,151.438,,Berkeley Vale,NSW,AU,6001,2,3.0
103.81.102.1,-31.9563,115.859,,Perth,WA,AU,14628,1,3.0
103.81.216.1,-34.9305,138.599,,Adelaide (5),,AU,6282,5,0.0
103.82.111.1,-37.8063,144.987,,Collingwood,VIC,AU,1467,3,0.0
103.82.124.1,-33.8037,151.269,,Balgowlah Heights,NSW,AU,9976,2,13.0
103.83.102.1,-33.7843,151.072,,Eastwood,NSW,AU,19960,2,19.0
103.83.124.1,-37.8142,144.97,,Melbourne (50),,AU,8145,3,0.0
103.83.126.1,-33.8652,151.21,,Sydney (20),,AU,12761,2,10.0
103.83.208.1,-37.8069,144.96200000000002,,Melbourne (16),,AU,19768,3,0.0
103.84.135.1,-41.1799,146.36700000000002,,East Devonport,,AU,6737,3,1.0
103.85.135.1,-27.487,152.984,,Toowong,QLD,AU,4430,7,1.0
103.85.214.1,-27.5643,151.954,,Toowoomba,QLD,AU,8501,7,10.0
103.86.27.1,-38.0306,145.10399999999998,,Aspendale (6),,AU,14090,3,14.0
103.86.188.1,-38.3336,144.727,,Victoria,,AU,17417,3,10.0
103.86.190.1,-37.8155,144.963,,Melbourne (2),,AU,18023,3,0.0
103.87.91.1,-27.5787,153.097,,Eight Mile Plains,QLD,AU,4339,7,5.0
103.88.78.1,-33.8794,151.166,,Leichhardt,NSW,AU,7129,2,1.0
103.88.148.1,-33.7417,151.139,,Crows Nest,NSW,AU,3882,2,19.0
103.88.163.1,-33.9414,150.988,,Milperra,NSW,AU,7766,2,4.0
103.88.180.1,-37.8779,144.779,,Altona Meadows,,AU,14709,3,10.0
103.88.183.1,-37.8159,144.95600000000002,,Melbourne (12),,AU,11168,3,6.0
103.89.38.1,-33.7967,151.185,,Chatswood (3),,AU,8707,2,13.0
103.89.73.1,-33.8663,151.209,,Sydney,NSW,AU,9781,2,10.0
103.90.15.1,-27.4526,153.041,,Newstead (1),,AU,12808,7,0.0
103.90.20.1,-37.8325,144.952,,South Melbourne (1),,AU,14689,3,6.0
103.90.58.1,-34.9409,138.572,,Mile End South,,AU,5961,5,5.0
103.90.77.1,-33.7538,151.24200000000002,,Frenchs Forest (3),,AU,1698,2,13.0
103.90.88.1,-37.8616,145.29399999999998,,Boronia (2),,AU,10939,3,8.0
103.91.185.1,-31.44,152.89,,Port Macquarie,NSW,AU,2814,2,5.0
103.92.87.1,-37.6499,144.97,,Campbellfield,VIC,AU,13984,3,3.0
103.92.131.1,-33.7405,151.02700000000002,,West Pennant Hills (32),,AU,15326,2,21.0
103.93.156.1,-37.8354,144.97299999999998,,Melbourne,VIC,AU,15703,3,9.0
103.93.239.1,-34.889,138.614,,Walkerville,,AU,9451,5,1.0
103.94.26.1,-33.7674,150.955,,Seven Hills (13),,AU,13764,2,21.0
103.94.156.1,-33.8367,151.209,,North Sydney,,AU,17916,2,0.0
103.94.207.1,-33.7342,150.945,,Bella Vista (A),,AU,7128,2,21.0
103.95.77.1,-26.746,153.126,,Birtinya,QLD,AU,12810,7,7.0
103.95.176.1,-37.8142,144.94,,Docklands (28),,AU,14775,3,6.0
103.95.195.1,-33.9849,151.136,,Ramsgate (4),,AU,3969,2,6.0
103.96.24.1,-24.7647,152.4127,4670.0,Burnett Heads,QLD,AU,6843,0,0.0
103.96.28.1,-34.9265,138.594,,Adelaide,SA,AU,7766,5,0.0
103.96.56.1,-33.8685,151.205,,Sydney (6),,AU,8314,2,14.0
103.96.132.1,-27.4703,153.00799999999998,,Milton (1),,AU,11058,7,1.0
103.96.144.1,-27.4218,153.06799999999998,,Hendra,QLD,AU,5636,7,4.0
103.97.155.1,-33.6069,150.82,,Windsor (Royal Exchange Hotel),,AU,17403,2,17.0
103.97.174.1,-27.4539,153.1,,Murarrie,QLD,AU,17187,7,0.0
103.97.217.1,-27.6611,152.899,,Brookwater,QLD,AU,4479,7,8.0
103.97.218.1,-28.0783,153.414,,Varsity Lakes (14),,AU,14847,7,6.0
103.97.230.1,-38.337,144.987,,Dromana (13),,AU,12281,3,14.0
103.98.13.1,-33.8667,151.21,,Sydney (3),,AU,3890,2,10.0
103.99.44.1,-31.0667,152.7333,2440.0,Sherwood,NSW,AU,4236,7,9.0
103.99.211.1,-37.05,143.5333,3465.0,Homebush,VIC,AU,18451,3,7.0
103.102.164.1,-38.2011,146.8055,3847.0,Rosedale,VIC,AU,9673,3,4.0
103.103.148.1,-32.0333,116.1,6076.0,Pickering Brook,WA,AU,15576,1,6.0
103.107.48.1,-37.2,143.95,3364.0,Campbelltown,VIC,AU,18594,3,7.0
103.192.196.1,-37.8095,144.971,,Melbourne (33),,AU,5470,3,0.0
103.193.208.1,-32.0729,115.908,,Canning Vale,WA,AU,15988,1,5.0
103.194.4.1,-33.8724,151.195,,Pyrmont (1),,AU,18497,2,1.0
103.194.68.1,-37.8136,144.963,,Melbourne,VIC,AU,9290,3,0.0
103.195.207.1,-37.8163,145.037,,Hawthorn (1),,AU,13024,3,13.0
103.196.68.1,-38.089,144.36700000000002,,Norlane,VIC,AU,19124,3,10.0
103.196.84.1,-31.9559,115.857,,Perth (Chancery House),,AU,8513,1,3.0
103.196.194.1,-34.927,138.60299999999998,,Adelaide,SA,AU,7231,5,0.0
103.198.32.1,-33.0632,151.44299999999998,,Cooranbong,NSW,AU,9720,2,3.0
103.198.33.1,-32.8149,117.178,,Cuballing,WA,AU,5348,1,4.0
103.198.40.1,-13.066,142.44299999999998,,Archer River Roadhouse (Merluna),,AU,6736,6,1.0
103.198.54.1,-33.7396,151.069,,Pennant Hills (2),,AU,9950,2,21.0
103.198.107.1,-37.8222,144.93200000000002,,Port Melbourne (830),,AU,17097,3,6.0
103.198.113.1,-33.2888,149.105,,Orange,NSW,AU,17302,2,8.0
103.200.8.1,-34.9203,138.619,,Kent Town,SA,AU,12750,5,0.0
103.203.163.1,-27.4649,153.031,,Brisbane,QLD,AU,3070,7,0.0
103.203.190.1,-34.9117,150.60399999999998,,South Nowra (6),,AU,2239,2,9.0
103.203.196.1,-38.0067,145.261,,Hallam (2),,AU,12400,3,14.0
103.204.104.1,-33.0761,151.455,,Cooranbong,NSW,AU,15032,2,3.0
103.204.106.1,-34.5407,150.39,,Moss Vale,NSW,AU,2545,2,9.0
103.204.219.1,-41.55,147.2167,7212.0,Western Junction,TAS,AU,6936,3,1.0
103.204.224.1,-37.9617,145.03799999999998,,Cheltenham (4),,AU,6974,3,15.0
103.204.240.1,-33.874,151.208,,Sydney (3),,AU,5257,2,14.0
103.205.32.1,-37.7213,144.85,,Keilor Park (6),,AU,12202,3,3.0
103.207.18.1,-12.4555,130.841,,Darwin (6),,AU,15456,4,0.0
103.207.28.1,-37.4333,147.75,3893.0,Stirling,VIC,AU,7104,3,4.0
103.207.92.1,-33.7778,151.078,,Epping (189),,AU,16089,2,19.0
103.207.94.1,-31.9021,115.828,,Osborne Park (2),,AU,18760,1,1.0
103.208.2.1,-33.8153,151.101,,Ryde,NSW,AU,13441,2,18.0
103.208.188.1,-37.981,145.069,,Mentone (1),,AU,17598,3,15.0
103.209.4.1,-33.8628,151.108,,Concord (1),,AU,8588,2,18.0
103.209.5.1,-33.8647,151.107,,Concord,NSW,AU,1081,2,18.0
103.209.160.1,-33.8366,151.208,,North Sydney (7),,AU,3087,2,0.0
103.209.188.1,-37.8595,144.984,,St Kilda (City of Port Phillip),,AU,14102,3,9.0
103.210.11.1,-27.4856,152.994,,Toowong (7),,AU,7278,7,1.0
103.210.148.1,-34.0123,151.094,,Sylvania,NSW,AU,15245,2,6.0
103.211.48.1,-31.942,115.849,,West Perth,,AU,16675,1,0.0
103.212.42.1,-33.9071,151.19299999999998,,Alexandria (13),,AU,15886,2,12.0
103.212.122.1,-27.5845,152.83100000000002,,Riverview,QLD,AU,7044,7,8.0
103.213.120.1,-33.867,151.205,,Sydney (2),,AU,14518,2,10.0
103.214.31.1,-35.1014,150.6924,2540.0,Hyams Beach,NSW,AU,11855,2,9.0
103.214.206.1,-27.4546,153.039,,Fortitude Valley,QLD,AU,17309,7,0.0
103.215.88.1,-33.9111,151.19899999999998,,Alexandria,NSW,AU,13426,2,12.0
103.216.133.1,-37.7795,144.946,,Parkville,VIC,AU,14363,3,3.0
103.217.106.1,-37.5833,145.2,3099.0,Arthurs Creek,VIC,AU,13071,3,8.0
103.217.107.1,-37.8143,144.97,,Melbourne (31),,AU,8081,3,0.0
103.217.248.1,-37.8026,144.988,,Collingwood (10),,AU,15821,3,0.0
103.217.250.1,-31.8885,116.768,,York,WA,AU,11871,1,2.0
103.219.7.1,-34.9219,138.616,,Adelaide,SA,AU,8196,5,0.0
103.219.146.1,-33.7895,151.2,,Chatswood (4),,AU,17860,2,13.0
103.219.214.1,-27.4657,153.028,,Brisbane (Eva Air),,AU,4717,7,0.0
103.220.226.1,-33.7803,151.129,,Macquarie Park (C),,AU,9683,2,19.0
103.221.84.1,-27.6234,153.115,,Woodridge (1),,AU,1817,7,5.0
103.223.138.1,-37.7446,145.0,,Preston,VIC,AU,5200,3,13.0
103.224.21.1,-27.4797,153.046,,East Brisbane,,AU,15027,7,0.0
103.224.212.1,-37.9867,145.035,,Beaumaris,VIC,AU,15098,3,15.0
103.225.32.1,-33.7607,150.993,,Baulkham Hills,NSW,AU,18450,2,21.0
103.225.186.1,-38.148,144.352,,Newtown,VIC,AU,1982,3,10.0
103.225.232.1,-33.8642,151.209,,Sydney (2),,AU,17476,2,10.0
103.226.123.1,-31.9539,115.851,,Perth,WA,AU,14896,1,3.0
103.226.176.1,-33.3923,149.092,,Spring Terrace,,AU,19945,2,8.0
103.226.219.1,-34.9755,138.609,,Hawthorn,VIC,AU,14459,5,0.0
103.226.247.1,-37.8148,144.963,,Melbourne,VIC,AU,13004,3,0.0
103.227.63.1,-37.7833,145.27200000000002,,Croydon,VIC,AU,2490,3,8.0
103.227.200.1,-34.9262,138.592,,Adelaide,SA,AU,3146,5,0.0
103.228.194.1,-33.8691,151.209,,Sydney (13),,AU,19481,2,14.0
103.230.80.1,-33.8248,151.188,,St Leonards (8),,AU,3702,2,0.0
103.230.172.1,-31.9466,115.863,,Perth,WA,AU,19412,1,3.0
103.232.31.1,-33.8686,151.208,,Sydney,NSW,AU,2391,2,14.0
103.232.132.1,-37.8298,144.959,,South Melbourne,,AU,11716,3,6.0
103.232.170.1,-27.5598,151.951,,Toowoomba,QLD,AU,7105,7,10.0
103.233.16.1,-34.9255,138.6,,Adelaide (4),,AU,8798,5,0.0
103.233.30.1,-33.8662,151.209,,Sydney (701),,AU,16259,2,10.0
103.234.194.1,-31.9548,115.858,,Perth (22),,AU,19267,1,3.0
103.235.188.1,-27.4036,153.035,,Kedron,QLD,AU,4861,7,4.0
103.236.202.1,-37.9875,145.115,,Braeside,VIC,AU,5587,3,14.0
103.237.16.1,-33.8388,151.209,,North Sydney (5),,AU,18284,2,10.0
103.237.81.1,-37.757,145.062,,Heidelberg,VIC,AU,14299,3,13.0
103.237.171.1,-37.8151,144.959,,Melbourne (3),,AU,14126,3,6.0
103.239.128.1,-33.8205,151.186,,Artarmon,NSW,AU,12248,2,0.0
103.239.132.1,-26.2762,151.8292,4606.0,Wondai,QLD,AU,15009,0,0.0
103.239.133.1,-26.3093,151.7816,4608.0,Wondai,QLD,AU,10708,0,0.0
103.239.166.1,-37.8003,145.002,,Abbotsford,VIC,AU,3534,3,13.0
103.240.88.1,-38.1555,144.312,,Highton,VIC,AU,16007,3,10.0
103.240.132.1,-33.9222,151.192,,Mascot,NSW,AU,3439,2,12.0
103.240.222.1,-35.1682,149.072,,Hall,ACT,AU,5559,2,11.0
103.240.224.1,-34.4428,138.389,,Dublin,SA,AU,19773,5,2.0
103.241.196.1,-31.9688,115.893,,Burswood (1),,AU,14858,1,3.0
103.241.212.1,-27.3844,153.062,,Virginia,QLD,AU,15449,7,4.0
103.242.80.1,-33.8675,151.13,,Five Dock,NSW,AU,15139,2,1.0
103.242.210.1,-27.6152,153.132,,Springwood,NSW,AU,10540,7,5.0
103.243.64.1,-27.4877,153.042,,East Brisbane,,AU,12626,7,1.0
103.243.84.1,-36.3,144.9667,3621.0,Deakin,VIC,AU,18504,3,2.0
103.243.148.1,-27.5601,151.954,,Toowoomba,QLD,AU,9069,7,10.0
103.243.150.1,-12.4294,130.88299999999998,,Winnellie,NT,AU,14021,4,0.0
103.244.236.1,-37.8172,144.965,,Melbourne,VIC,AU,12009,3,0.0
103.247.64.1,-33.846,151.041,,Auburn,NSW,AU,1844,2,18.0
103.247.118.1,-37.8195,144.951,,Docklands,VIC,AU,17984,3,6.0
103.247.128.1,-37.8389,144.975,,Melbourne (City of Port Phillip),,AU,7961,3,9.0
103.247.184.1,-33.7245,151.047,,Cherrybrook,NSW,AU,17335,2,21.0
103.247.224.1,-37.7886,145.149,,Doncaster East,VIC,AU,13575,3,11.0
103.247.225.1,-37.783,145.166,,Doncaster East,VIC,AU,5747,3,8.0
103.248.96.1,-37.8354,144.974,,Melbourne (City of Port Phillip),,AU,16483,3,9.0
103.248.191.1,-33.9054,151.194,,Alexandria (8),,AU,17122,2,12.0
103.248.201.1,-31.7434,115.764,,Joondalup,WA,AU,4683,1,1.0
103.249.48.1,-33.9394,151.19799999999998,,Botany,NSW,AU,16648,2,12.0
103.249.68.1,-34.0402,150.75799999999998,,Smeaton Grange (2),,AU,8250,2,20.0
103.249.69.1,-26.3914,146.25799999999998,,Charleville,QLD,AU,3042,0,1.0
103.249.124.1,-33.8098,151.186,,Artarmon,NSW,AU,10532,2,0.0
103.249.220.1,-27.4546,153.03799999999998,,Fortitude Valley,QLD,AU,10587,7,0.0
103.250.8.1,-33.8765,151.209,,Sydney,NSW,AU,16168,2,14.0
103.251.110.1,-33.8382,151.037,,Silverwater (1),,AU,11910,2,18.0
103.251.144.1,-34.9757,138.602,,Hawthorn,VIC,AU,8384,5,0.0
103.252.10.1,-31.9171,115.815,,Osborne Park,,AU,16270,1,0.0
103.253.118.1,-32.964,151.623,,Speers Point (1),,AU,16019,2,7.0
103.254.92.1,-33.8,149.9167,2787.0,Edith,NSW,AU,5469,2,8.0
103.254.164.1,-35.2833,149.132,,Canberra,ACT,AU,18070,2,2.0
103.255.31.1,-33.8894,151.21200000000002,,Surry Hills,NSW,AU,19821,2,12.0
103.255.48.1,-37.8136,144.972,,Melbourne,VIC,AU,8111,3,0.0
103.255.54.1,-17.3348,145.934,,Babinda,QLD,AU,7047,6,1.0
103.255.55.1,-33.8874,151.15,,Leichhardt,NSW,AU,7827,2,1.0
106.0.1.1,-31.0333,151.7167,,Waterloo,NSW,AU,13603,2,5.0
106.69.121.1,-24.9167,152.4833,4670.0,Springfield,QLD,AU,2175,0,0.0
106.69.210.1,-33.8427,151.1936,2052.0,Sydney,NSW,AU,1116,2,0.0
110.32.162.1,-33.0239,151.592,2283.0,Kilaben Bay,NSW,AU,13481,2,3.0
110.32.173.1,-34.6847,138.8038,5114.0,Yattalunga,SA,AU,19951,5,2.0
110.33.176.1,-38.1662,144.3943,3219.0,Newcomb,VIC,AU,16851,3,10.0
110.93.8.1,-28.2333,153.0,4285.0,Lamington,QLD,AU,1384,7,6.0
110.173.128.1,-33.8738,151.21,,Sydney (11),,AU,15386,2,14.0
110.173.143.1,-33.8724,151.20600000000002,,Sydney (1),,AU,5390,2,14.0
110.175.231.1,-31.85,116.0167,6056.0,Middle Swan,WA,AU,11894,1,6.0
110.175.232.1,-37.9178,147.7264,3880.0,Paynesville,VIC,AU,12181,3,4.0
110.232.116.1,-33.866,151.209,,Sydney,NSW,AU,3156,2,10.0
110.232.241.1,-38.1885,146.0053,3822.0,Darnum,VIC,AU,18067,3,4.0
110.238.47.1,-25.9864,152.9935,4580.0,Cooloola Cove,QLD,AU,7210,7,3.0
110.238.77.1,-31.849,115.8076,6022.0,Hamersley,WA,AU,4045,1,1.0
110.239.7.1,-33.9155,150.8569,2171.0,Len Waters Estate,NSW,AU,13270,2,4.0
111.118.220.1,-27.4658,153.028,,Brisbane (23),,AU,11291,7,0.0
111.118.224.1,-33.8649,151.208,,Sydney,NSW,AU,17211,2,10.0
111.220.1.1,-33.9297,151.195,,Mascot,NSW,AU,18887,2,12.0
111.220.41.1,-37.8833,145.4833,3782.0,Macclesfield,VIC,AU,11964,3,8.0
111.220.44.1,-37.7333,144.9833,3072.0,Preston West,VIC,AU,4707,3,13.0
111.220.47.1,-37.0667,143.6833,3465.0,Maryborough,VIC,AU,8368,3,7.0
111.220.129.1,-26.3833,152.6667,4570.0,Kandanga,QLD,AU,14572,7,3.0
111.220.213.1,-32.4003,151.7576,2420.0,Dungog,NSW,AU,10836,2,5.0
111.220.244.1,-34.7084,150.0097,2579.0,Marulan,NSW,AU,10583,2,9.0
111.220.250.1,-34.7381,150.5366,2577.0,Kangaroo Valley,NSW,AU,7428,2,9.0
111.221.56.1,-19.3171,146.739,,Douglas,VIC,AU,5159,6,0.0
111.221.57.1,-31.9492,141.457,,Broken Hill (E),,AU,4628,5,4.0
112.141.49.1,-38.25,145.1833,3913.0,Tyabb,VIC,AU,15823,3,14.0
112.141.75.1,-27.7333,153.2833,4208.0,Gilberton,QLD,AU,8324,7,2.0
112.141.219.1,-33.8392,151.20600000000002,,North Sydney (12),,AU,15848,2,0.0
112.141.237.1,-38.3078,146.4137,3842.0,Churchill,VIC,AU,6818,3,4.0
112.213.142.1,-38.5,145.5,3995.0,Woolamai,VIC,AU,10196,3,1.0
113.20.1.1,-35.2728,149.131,,Braddon,ACT,AU,10898,2,2.0
113.52.1.1,-26.6833,152.8833,4560.0,Montville,QLD,AU,8116,7,3.0
113.52.6.1,-27.9417,152.6237,4309.0,Kalbar,QLD,AU,3147,7,10.0
113.197.4.1,-36.3444,140.5818,5270.0,Mundulla,SA,AU,5611,5,4.0
113.212.96.1,-34.9207,138.495,,Henley Beach,SA,AU,16910,5,5.0
113.212.171.1,-37.9941,145.4142,3808.0,Beaconsfield Upper,VIC,AU,7967,3,14.0
114.31.96.1,-26.6735,153.091,,Buderim (Zone Maroochydore),,AU,6286,7,3.0
114.73.82.1,-33.8667,151.0333,1825.0,Lidcombe,NSW,AU,16831,2,18.0
114.75.66.1,-33.8956,151.1924,1430.0,Eveleigh,NSW,AU,6749,2,1.0
114.129.137.1,-37.3667,144.4,3458.0,Fern Hill,VIC,AU,12913,3,12.0
114.129.160.1,-34.4366,148.7163,2586.0,Boorowa,NSW,AU,7488,2,11.0
114.129.162.1,-28.1333,152.1333,4370.0,Freestone,QLD,AU,8800,7,10.0
114.129.166.1,-29.5435,150.5754,2402.0,Warialda,NSW,AU,16199,7,9.0
114.141.110.1,-33.7855,151.129,,Macquarie Park (25),,AU,4810,2,19.0
114.142.160.1,-33.7986,151.284,,Manly (202),,AU,17330,2,13.0
115.30.35.1,-25.2112,152.3091,4660.0,Childers,QLD,AU,3448,0,0.0
115.30.60.1,-33.75,151.226,,Frenchs Forest,,AU,12166,2,13.0
115.64.126.1,-33.6833,151.2333,2084.0,Terrey Hills,NSW,AU,1017,2,15.0
115.64.134.1,-37.9333,145.4167,3782.0,Clematis,VIC,AU,18158,3,8.0
115.64.242.1,-23.3393,150.5049,4701.0,Kawana,QLD,AU,19574,0,1.0
115.69.8.1,-33.8155,151.187,,Artarmon (6),,AU,4054,2,0.0
115.70.0.1,-37.5891,143.8147,3356.0,Delacombe,VIC,AU,4339,3,7.0
115.70.75.1,-33.7088,150.5937,2777.0,Sun Valley,NSW,AU,9965,2,17.0
115.70.78.1,-32.1333,152.4833,2428.0,Darawank,NSW,AU,1821,2,5.0
115.70.97.1,-32.7889,151.7354,2324.0,Heatherbrae,NSW,AU,4852,2,7.0
115.70.102.1,-28.65,153.2167,2480.0,Coffee Camp,NSW,AU,5070,7,6.0
115.70.116.1,-31.0555,153.0472,2440.0,Hat Head,NSW,AU,1606,7,9.0
115.70.241.1,-37.5536,143.7717,3350.0,Lucas,VIC,AU,15285,3,7.0
115.124.1.1,-36.5654,145.3319,3631.0,Arcadia,VIC,AU,14491,3,2.0
115.178.104.1,-35.3363,149.165,,Symonston,ACT,AU,8902,2,16.0
115.187.153.1,-34.3011,138.9147,5373.0,Kapunda,SA,AU,11172,5,2.0
115.187.159.1,-31.9194,116.0398,6056.0,Helena Valley,WA,AU,18140,1,6.0
115.187.198.1,-41.1588,146.2425,7315.0,Turners Beach,TAS,AU,17787,3,1.0
115.187.210.1,-37.8333,147.8667,3903.0,Swan Reach,VIC,AU,18557,3,4.0
115.187.243.1,-27.6055,152.6643,4306.0,Walloon,QLD,AU,17163,7,8.0
116.118.240.1,-37.8143,144.96,,Melbourne (333),,AU,1695,3,0.0
116.197.144.1,-33.879,151.197,,Ultimo (1),,AU,12219,2,1.0
