IP,Latitude,Longitude,PostCode,City,State,Country,Size
103.27.160.1,-28.8545,151.166,,Texas,,AU,6784
103.28.20.1,-37.8377,144.994,,South Yarra (16),,AU,19165
103.28.92.1,-31.9431,115.845,,West Perth (61),,AU,17893
103.28.196.1,-27.4853,152.991,,Toowong,QLD,AU,19743
103.29.40.1,-33.8405,151.20600000000002,,North Sydney (5),,AU,16309
103.29.64.1,-33.8745,151.208,,Sydney (27),,AU,15547
103.29.89.1,-33.8438,151.21,,Milsons Point (5),,AU,4178
103.29.102.1,-31.1333,150.85,2340.0,Phillip,NSW,AU,18159
103.29.115.1,-31.8654,115.901,,Malaga,WA,AU,5933
103.29.169.1,-37.6259,143.884,,Mount Helen,VIC,AU,12444
103.31.30.1,-37.8295,145.246,,Heathmont,VIC,AU,3881
103.31.89.1,-42.9489,147.1334,7109.0,Mountain River,TAS,AU,2013
103.35.113.1,-33.618,151.334,,Avalon Beach,NSW,AU,5446
103.35.130.1,-37.7967,145.058,,Kew East (4),,AU,11821
103.35.219.1,-33.7488,150.904,,Kings Park,TAS,AU,8470
103.36.4.1,-36.561,146.7237,3736.0,Myrtleford,VIC,AU,13874
103.36.12.1,-27.4771,153.028,,Brisbane,QLD,AU,13407
103.37.8.1,-37.7969,145.05700000000002,,Kew East,VIC,AU,10813
103.38.9.1,-37.8339,144.92600000000002,,Port Melbourne (8a),,AU,19501
103.38.10.1,-28.7962,153.593,,Lennox Head (1),,AU,15319
103.38.148.1,-24.8148,152.4626,4670.0,Bargara,QLD,AU,16140
103.39.86.1,-37.8172,144.96200000000002,,Melbourne (Optus Centre),,AU,6324
103.39.138.1,-42.8894,147.33,,Battery Point,TAS,AU,1851
103.39.249.1,-34.0721,150.806,,Campbelltown,NSW,AU,2296
103.40.0.1,-33.8406,151.209,,North Sydney (401),,AU,2482
103.40.70.1,-33.8096,151.14700000000002,,Lane Cove West (2),,AU,18368
103.40.224.1,-37.8138,144.947,,Docklands,VIC,AU,17036
103.42.19.1,-33.8649,151.204,,Sydney (12),,AU,10522
103.42.189.1,-27.4575,153.034,,Fortitude Valley,QLD,AU,11385
103.43.38.1,-33.7251,151.049,,Cherrybrook,NSW,AU,1643
103.43.92.1,-33.7858,151.131,,Macquarie Park,NSW,AU,16521
103.43.180.1,-37.8152,144.958,,Melbourne (19),,AU,5695
103.44.92.1,-31.9576,115.814,,Perth,WA,AU,8983
103.44.148.1,-27.4612,153.0,,Paddington,NSW,AU,10881
103.45.254.1,-37.2107,145.4276,3717.0,Yea,VIC,AU,17748
103.46.214.1,-31.2444,118.4358,6415.0,Merredin,WA,AU,14452
103.46.222.1,-33.9406,151.24,,Maroubra (12),,AU,18289
103.46.230.1,-33.88,151.236,,Edgecliff,NSW,AU,9044
103.47.1.1,-33.8467,150.884,,Wetherill Park,NSW,AU,17142
103.48.201.1,-33.8197,151.0264,2142.0,Camellia,NSW,AU,1936
103.48.214.1,-27.3725,152.887,,Samford,QLD,AU,3290
103.49.106.1,-37.2481,141.842,,Balmoral,NSW,AU,7553
103.49.151.1,-27.455,153.03,,Fortitude Valley,QLD,AU,16325
103.50.12.1,-37.7525,145.34799999999998,,Lilydale,VIC,AU,13386
103.51.61.1,-33.8683,151.20600000000002,,Sydney (5),,AU,12938
103.51.113.1,-37.8158,145.22,,Ringwood (15),,AU,9720
103.54.132.1,-33.8401,151.20600000000002,,North Sydney (404),,AU,13697
103.55.44.1,-32.5905,149.589,,Mudgee,NSW,AU,10030
103.55.116.1,-33.8689,151.227,,Elizabeth Bay (2),,AU,5830
103.55.176.1,-27.9699,153.393,,Southport,QLD,AU,12409
103.55.217.1,-37.8264,144.922,,Port Melbourne (1),,AU,9190
103.55.219.1,-27.4635,153.025,,Spring Hill (10),,AU,15427
103.56.71.1,-33.8646,151.194,,Pyrmont (125),,AU,7401
103.57.91.1,-37.8164,144.955,,Melbourne (14),,AU,6525
103.58.32.1,-33.8707,151.205,,Sydney (14),,AU,14126
103.59.183.1,-35.2809,149.13,,Canberra,ACT,AU,10381
103.60.22.1,-21.1441,149.185,,Mackay,QLD,AU,7889
103.60.105.1,-33.8629,151.207,,Sydney (22),,AU,3483
103.60.134.1,-37.9533,145.048,,Highett,VIC,AU,10352
103.61.42.1,-33.8673,151.208,,Sydney,NSW,AU,19930
103.61.228.1,-27.2828,152.981,,Lawnton,QLD,AU,8531
103.62.200.1,-23.3523,119.735,,Newman,WA,AU,1745
103.63.26.1,-37.8137,144.974,,Melbourne (7),,AU,4943
103.63.103.1,-31.9921,115.765,,Cottesloe,WA,AU,14176
103.63.189.1,-33.8748,151.207,,Sydney,NSW,AU,14746
103.63.191.1,-33.8644,151.208,,Sydney (28),,AU,9355
103.66.26.1,-37.8287,144.997,,Cremorne (3),,AU,19863
103.66.170.1,-33.8491,151.055,,Lidcombe (29),,AU,6098
103.67.164.1,-27.4678,153.01,,Milton,NSW,AU,13522
103.67.251.1,-31.9548,115.857,,Perth,WA,AU,1110
103.68.204.1,-31.9505,115.86,,Perth,WA,AU,5313
103.68.222.1,-33.8679,151.207,,Sydney,NSW,AU,15162
103.69.31.1,-33.8377,151.209,,North Sydney (13),,AU,15067
103.69.198.1,-35.3145,149.144,,Kingston,TAS,AU,19601
103.70.172.1,-37.8243,145.035,,Hawthorn (1),,AU,19717
103.70.232.1,-31.9531,115.853,,Perth (11),,AU,19521
103.72.201.1,-33.7539,151.24200000000002,,Frenchs Forest (3),,AU,8914
103.73.57.1,-37.7932,145.072,,Balwyn North (2),,AU,6765
103.73.59.1,-33.8773,151.20600000000002,,Sydney (12),,AU,10699
103.73.83.1,-37.841,144.977,,Melbourne (11),,AU,3761
103.73.115.1,-27.4873,153.238,,Wellington Point (12),,AU,13250
103.73.124.1,-37.8547,144.982,,St Kilda (11),,AU,10181
103.73.126.1,-33.9308,151.105,,Kingsgrove,NSW,AU,3787
103.74.5.1,-27.4232,153.04,,Albion,VIC,AU,1516
103.74.168.1,-32.7316,151.555,,Maitland (1),,AU,11047
103.74.171.1,-33.7311,150.969,,Baulkham Hills,NSW,AU,4522
103.75.202.1,-33.8638,151.195,,Pyrmont (26),,AU,8834
103.75.203.1,-33.8675,151.204,,Sydney,NSW,AU,5461
103.76.48.1,-33.8656,151.21,,Sydney (8),,AU,3140
103.76.162.1,-33.7354,150.946,,Bella Vista (B107),,AU,18770
103.76.164.1,-37.8128,144.94,,Docklands,VIC,AU,13773
103.76.178.1,-37.809,144.97299999999998,,East Melbourne (8),,AU,11275
103.77.7.1,-33.7787,151.122,,Macquarie Park (1),,AU,15521
103.77.13.1,-33.9539,151.109,,Bexley,NSW,AU,4457
103.77.68.1,-37.823,144.998,,Richmond,VIC,AU,18200
103.77.80.1,-33.6767,151.289,,Warriewood (16),,AU,5722
103.77.115.1,-37.8323,144.971,,Melbourne (5),,AU,19228
103.77.128.1,-37.8243,145.19,,Mitcham,VIC,AU,2492
103.77.144.1,-20.6747,117.1378,6720.0,Wickham,WA,AU,8111
103.77.202.1,-23.523000000000003,148.1578,4720.0,Emerald,QLD,AU,19225
103.78.108.1,-33.8627,151.207,,The Rocks (1),,AU,12637
103.78.194.1,-37.8299,144.951,,South Melbourne (15),,AU,4503
103.79.20.1,-37.8206,144.95,,Docklands,VIC,AU,1680
103.79.109.1,-35.3085,149.13299999999998,,Barton (3),,AU,2586
103.79.172.1,-34.8333,148.3333,2726.0,Jugiong,NSW,AU,15247
103.80.128.1,-37.9869,145.065,,Mentone (Mentone Girls Grammar School),,AU,15193
103.80.164.1,-30.502,149.4814,2388.0,Wee Waa,NSW,AU,10083
103.80.228.1,-27.3124,152.95,,Warner,QLD,AU,14266
103.81.52.1,-33.8398,151.21200000000002,,North Sydney (14),,AU,14547
103.81.53.1,-33.3393,151.438,,Berkeley Vale,NSW,AU,6001
103.81.102.1,-31.9563,115.859,,Perth,WA,AU,14628
103.81.216.1,-34.9305,138.599,,Adelaide (5),,AU,6282
103.82.111.1,-37.8063,144.987,,Collingwood,VIC,AU,1467
103.82.124.1,-33.8037,151.269,,Balgowlah Heights,NSW,AU,9976
103.83.102.1,-33.7843,151.072,,Eastwood,NSW,AU,19960
103.83.124.1,-37.8142,144.97,,Melbourne (50),,AU,8145
103.83.126.1,-33.8652,151.21,,Sydney (20),,AU,12761
103.83.208.1,-37.8069,144.96200000000002,,Melbourne (16),,AU,19768
103.84.135.1,-41.1799,146.36700000000002,,East Devonport,,AU,6737
103.85.135.1,-27.487,152.984,,Toowong,QLD,AU,4430
103.85.214.1,-27.5643,151.954,,Toowoomba,QLD,AU,8501
103.86.27.1,-38.0306,145.10399999999998,,Aspendale (6),,AU,14090
103.86.188.1,-38.3336,144.727,,Victoria,,AU,17417
103.86.190.1,-37.8155,144.963,,Melbourne (2),,AU,18023
103.87.91.1,-27.5787,153.097,,Eight Mile Plains,QLD,AU,4339
103.88.78.1,-33.8794,151.166,,Leichhardt,NSW,AU,7129
103.88.148.1,-33.7417,151.139,,Crows Nest,NSW,AU,3882
103.88.163.1,-33.9414,150.988,,Milperra,NSW,AU,7766
103.88.180.1,-37.8779,144.779,,Altona Meadows,,AU,14709
103.88.183.1,-37.8159,144.95600000000002,,Melbourne (12),,AU,11168
103.89.38.1,-33.7967,151.185,,Chatswood (3),,AU,8707
103.89.73.1,-33.8663,151.209,,Sydney,NSW,AU,9781
103.90.15.1,-27.4526,153.041,,Newstead (1),,AU,12808
103.90.20.1,-37.8325,144.952,,South Melbourne (1),,AU,14689
103.90.58.1,-34.9409,138.572,,Mile End South,,AU,5961
103.90.77.1,-33.7538,151.24200000000002,,Frenchs Forest (3),,AU,1698
103.90.88.1,-37.8616,145.29399999999998,,Boronia (2),,AU,10939
103.91.185.1,-31.44,152.89,,Port Macquarie,NSW,AU,2814
103.92.87.1,-37.6499,144.97,,Campbellfield,VIC,AU,13984
103.92.131.1,-33.7405,151.02700000000002,,West Pennant Hills (32),,AU,15326
103.93.156.1,-37.8354,144.97299999999998,,Melbourne,VIC,AU,15703
103.93.239.1,-34.889,138.614,,Walkerville,,AU,9451
103.94.26.1,-33.7674,150.955,,Seven Hills (13),,AU,13764
103.94.156.1,-33.8367,151.209,,North Sydney,,AU,17916
103.94.207.1,-33.7342,150.945,,Bella Vista (A),,AU,7128
103.95.77.1,-26.746,153.126,,Birtinya,QLD,AU,12810
103.95.176.1,-37.8142,144.94,,Docklands (28),,AU,14775
103.95.195.1,-33.9849,151.136,,Ramsgate (4),,AU,3969
103.96.24.1,-24.7647,152.4127,4670.0,Burnett Heads,QLD,AU,6843
103.96.28.1,-34.9265,138.594,,Adelaide,SA,AU,7766
103.96.56.1,-33.8685,151.205,,Sydney (6),,AU,8314
103.96.132.1,-27.4703,153.00799999999998,,Milton (1),,AU,11058
103.96.144.1,-27.4218,153.06799999999998,,Hendra,QLD,AU,5636
103.97.155.1,-33.6069,150.82,,Windsor (Royal Exchange Hotel),,AU,17403
103.97.174.1,-27.4539,153.1,,Murarrie,QLD,AU,17187
103.97.217.1,-27.6611,152.899,,Brookwater,QLD,AU,4479
103.97.218.1,-28.0783,153.414,,Varsity Lakes (14),,AU,14847
103.97.230.1,-38.337,144.987,,Dromana (13),,AU,12281
103.98.13.1,-33.8667,151.21,,Sydney (3),,AU,3890
103.99.44.1,-31.0667,152.7333,2440.0,Sherwood,NSW,AU,4236
103.99.211.1,-37.05,143.5333,3465.0,Homebush,VIC,AU,18451
103.102.164.1,-38.2011,146.8055,3847.0,Rosedale,VIC,AU,9673
103.103.148.1,-32.0333,116.1,6076.0,Pickering Brook,WA,AU,15576
103.107.48.1,-37.2,143.95,3364.0,Campbelltown,VIC,AU,18594
103.192.196.1,-37.8095,144.971,,Melbourne (33),,AU,5470
103.193.208.1,-32.0729,115.908,,Canning Vale,WA,AU,15988
103.194.4.1,-33.8724,151.195,,Pyrmont (1),,AU,18497
103.194.68.1,-37.8136,144.963,,Melbourne,VIC,AU,9290
103.195.207.1,-37.8163,145.037,,Hawthorn (1),,AU,13024
103.196.68.1,-38.089,144.36700000000002,,Norlane,VIC,AU,19124
103.196.84.1,-31.9559,115.857,,Perth (Chancery House),,AU,8513
103.196.194.1,-34.927,138.60299999999998,,Adelaide,SA,AU,7231
103.198.32.1,-33.0632,151.44299999999998,,Cooranbong,NSW,AU,9720
103.198.33.1,-32.8149,117.178,,Cuballing,WA,AU,5348
103.198.40.1,-13.066,142.44299999999998,,Archer River Roadhouse (Merluna),,AU,6736
103.198.54.1,-33.7396,151.069,,Pennant Hills (2),,AU,9950
103.198.107.1,-37.8222,144.93200000000002,,Port Melbourne (830),,AU,17097
103.198.113.1,-33.2888,149.105,,Orange,NSW,AU,17302
103.200.8.1,-34.9203,138.619,,Kent Town,SA,AU,12750
103.203.163.1,-27.4649,153.031,,Brisbane,QLD,AU,3070
103.203.190.1,-34.9117,150.60399999999998,,South Nowra (6),,AU,2239
103.203.196.1,-38.0067,145.261,,Hallam (2),,AU,12400
103.204.104.1,-33.0761,151.455,,Cooranbong,NSW,AU,15032
103.204.106.1,-34.5407,150.39,,Moss Vale,NSW,AU,2545
103.204.219.1,-41.55,147.2167,7212.0,Western Junction,TAS,AU,6936
103.204.224.1,-37.9617,145.03799999999998,,Cheltenham (4),,AU,6974
103.204.240.1,-33.874,151.208,,Sydney (3),,AU,5257
103.205.32.1,-37.7213,144.85,,Keilor Park (6),,AU,12202
103.207.18.1,-12.4555,130.841,,Darwin (6),,AU,15456
103.207.28.1,-37.4333,147.75,3893.0,Stirling,VIC,AU,7104
103.207.92.1,-33.7778,151.078,,Epping (189),,AU,16089
103.207.94.1,-31.9021,115.828,,Osborne Park (2),,AU,18760
103.208.2.1,-33.8153,151.101,,Ryde,NSW,AU,13441
103.208.188.1,-37.981,145.069,,Mentone (1),,AU,17598
103.209.4.1,-33.8628,151.108,,Concord (1),,AU,8588
103.209.5.1,-33.8647,151.107,,Concord,NSW,AU,1081
103.209.160.1,-33.8366,151.208,,North Sydney (7),,AU,3087
103.209.188.1,-37.8595,144.984,,St Kilda (City of Port Phillip),,AU,14102
103.210.11.1,-27.4856,152.994,,Toowong (7),,AU,7278
103.210.148.1,-34.0123,151.094,,Sylvania,NSW,AU,15245
103.211.48.1,-31.942,115.849,,West Perth,,AU,16675
103.212.42.1,-33.9071,151.19299999999998,,Alexandria (13),,AU,15886
103.212.122.1,-27.5845,152.83100000000002,,Riverview,QLD,AU,7044
103.213.120.1,-33.867,151.205,,Sydney (2),,AU,14518
103.214.31.1,-35.1014,150.6924,2540.0,Hyams Beach,NSW,AU,11855
103.214.206.1,-27.4546,153.039,,Fortitude Valley,QLD,AU,17309
103.215.88.1,-33.9111,151.19899999999998,,Alexandria,NSW,AU,13426
103.216.133.1,-37.7795,144.946,,Parkville,VIC,AU,14363
103.217.106.1,-37.5833,145.2,3099.0,Arthurs Creek,VIC,AU,13071
103.217.107.1,-37.8143,144.97,,Melbourne (31),,AU,8081
103.217.248.1,-37.8026,144.988,,Collingwood (10),,AU,15821
103.217.250.1,-31.8885,116.768,,York,WA,AU,11871
103.219.7.1,-34.9219,138.616,,Adelaide,SA,AU,8196
103.219.146.1,-33.7895,151.2,,Chatswood (4),,AU,17860
103.219.214.1,-27.4657,153.028,,Brisbane (Eva Air),,AU,4717
103.220.226.1,-33.7803,151.129,,Macquarie Park (C),,AU,9683
103.221.84.1,-27.6234,153.115,,Woodridge (1),,AU,1817
103.223.138.1,-37.7446,145.0,,Preston,VIC,AU,5200
103.224.21.1,-27.4797,153.046,,East Brisbane,,AU,15027
103.224.212.1,-37.9867,145.035,,Beaumaris,VIC,AU,15098
103.225.32.1,-33.7607,150.993,,Baulkham Hills,NSW,AU,18450
103.225.186.1,-38.148,144.352,,Newtown,VIC,AU,1982
103.225.232.1,-33.8642,151.209,,Sydney (2),,AU,17476
103.226.123.1,-31.9539,115.851,,Perth,WA,AU,14896
103.226.176.1,-33.3923,149.092,,Spring Terrace,,AU,19945
103.226.219.1,-34.9755,138.609,,Hawthorn,VIC,AU,14459
103.226.247.1,-37.8148,144.963,,Melbourne,VIC,AU,13004
103.227.63.1,-37.7833,145.27200000000002,,Croydon,VIC,AU,2490
103.227.200.1,-34.9262,138.592,,Adelaide,SA,AU,3146
103.228.194.1,-33.8691,151.209,,Sydney (13),,AU,19481
103.230.80.1,-33.8248,151.188,,St Leonards (8),,AU,3702
103.230.172.1,-31.9466,115.863,,Perth,WA,AU,19412
103.232.31.1,-33.8686,151.208,,Sydney,NSW,AU,2391
103.232.132.1,-37.8298,144.959,,South Melbourne,,AU,11716
103.232.170.1,-27.5598,151.951,,Toowoomba,QLD,AU,7105
103.233.16.1,-34.9255,138.6,,Adelaide (4),,AU,8798
103.233.30.1,-33.8662,151.209,,Sydney (701),,AU,16259
103.234.194.1,-31.9548,115.858,,Perth (22),,AU,19267
103.235.188.1,-27.4036,153.035,,Kedron,QLD,AU,4861
103.236.202.1,-37.9875,145.115,,Braeside,VIC,AU,5587
103.237.16.1,-33.8388,151.209,,North Sydney (5),,AU,18284
103.237.81.1,-37.757,145.062,,Heidelberg,VIC,AU,14299
103.237.171.1,-37.8151,144.959,,Melbourne (3),,AU,14126
103.239.128.1,-33.8205,151.186,,Artarmon,NSW,AU,12248
103.239.132.1,-26.2762,151.8292,4606.0,Wondai,QLD,AU,15009
103.239.133.1,-26.3093,151.7816,4608.0,Wondai,QLD,AU,10708
103.239.166.1,-37.8003,145.002,,Abbotsford,VIC,AU,3534
103.240.88.1,-38.1555,144.312,,Highton,VIC,AU,16007
103.240.132.1,-33.9222,151.192,,Mascot,NSW,AU,3439
103.240.222.1,-35.1682,149.072,,Hall,ACT,AU,5559
103.240.224.1,-34.4428,138.389,,Dublin,SA,AU,19773
103.241.196.1,-31.9688,115.893,,Burswood (1),,AU,14858
103.241.212.1,-27.3844,153.062,,Virginia,QLD,AU,15449
103.242.80.1,-33.8675,151.13,,Five Dock,NSW,AU,15139
103.242.210.1,-27.6152,153.132,,Springwood,NSW,AU,10540
103.243.64.1,-27.4877,153.042,,East Brisbane,,AU,12626
103.243.84.1,-36.3,144.9667,3621.0,Deakin,VIC,AU,18504
103.243.148.1,-27.5601,151.954,,Toowoomba,QLD,AU,9069
103.243.150.1,-12.4294,130.88299999999998,,Winnellie,NT,AU,14021
103.244.236.1,-37.8172,144.965,,Melbourne,VIC,AU,12009
103.247.64.1,-33.846,151.041,,Auburn,NSW,AU,1844
103.247.118.1,-37.8195,144.951,,Docklands,VIC,AU,17984
103.247.128.1,-37.8389,144.975,,Melbourne (City of Port Phillip),,AU,7961
103.247.184.1,-33.7245,151.047,,Cherrybrook,NSW,AU,17335
103.247.224.1,-37.7886,145.149,,Doncaster East,VIC,AU,13575
103.247.225.1,-37.783,145.166,,Doncaster East,VIC,AU,5747
103.248.96.1,-37.8354,144.974,,Melbourne (City of Port Phillip),,AU,16483
103.248.191.1,-33.9054,151.194,,Alexandria (8),,AU,17122
103.248.201.1,-31.7434,115.764,,Joondalup,WA,AU,4683
103.249.48.1,-33.9394,151.19799999999998,,Botany,NSW,AU,16648
103.249.68.1,-34.0402,150.75799999999998,,Smeaton Grange (2),,AU,8250
103.249.69.1,-26.3914,146.25799999999998,,Charleville,QLD,AU,3042
103.249.124.1,-33.8098,151.186,,Artarmon,NSW,AU,10532
103.249.220.1,-27.4546,153.03799999999998,,Fortitude Valley,QLD,AU,10587
103.250.8.1,-33.8765,151.209,,Sydney,NSW,AU,16168
103.251.110.1,-33.8382,151.037,,Silverwater (1),,AU,11910
103.251.144.1,-34.9757,138.602,,Hawthorn,VIC,AU,8384
103.252.10.1,-31.9171,115.815,,Osborne Park,,AU,16270
103.253.118.1,-32.964,151.623,,Speers Point (1),,AU,16019
103.254.92.1,-33.8,149.9167,2787.0,Edith,NSW,AU,5469
103.254.164.1,-35.2833,149.132,,Canberra,ACT,AU,18070
103.255.31.1,-33.8894,151.21200000000002,,Surry Hills,NSW,AU,19821
103.255.48.1,-37.8136,144.972,,Melbourne,VIC,AU,8111
103.255.54.1,-17.3348,145.934,,Babinda,QLD,AU,7047
103.255.55.1,-33.8874,151.15,,Leichhardt,NSW,AU,7827
106.0.1.1,-31.0333,151.7167,,Waterloo,NSW,AU,13603
106.69.121.1,-24.9167,152.4833,4670.0,Springfield,QLD,AU,2175
106.69.210.1,-33.8427,151.1936,2052.0,Sydney,NSW,AU,1116
110.32.162.1,-33.0239,151.592,2283.0,Kilaben Bay,NSW,AU,13481
110.32.173.1,-34.6847,138.8038,5114.0,Yattalunga,SA,AU,19951
110.33.176.1,-38.1662,144.3943,3219.0,Newcomb,VIC,AU,16851
110.93.8.1,-28.2333,153.0,4285.0,Lamington,QLD,AU,1384
110.173.128.1,-33.8738,151.21,,Sydney (11),,AU,15386
110.173.143.1,-33.8724,151.20600000000002,,Sydney (1),,AU,5390
110.175.231.1,-31.85,116.0167,6056.0,Middle Swan,WA,AU,11894
110.175.232.1,-37.9178,147.7264,3880.0,Paynesville,VIC,AU,12181
110.232.116.1,-33.866,151.209,,Sydney,NSW,AU,3156
110.232.241.1,-38.1885,146.0053,3822.0,Darnum,VIC,AU,18067
110.238.47.1,-25.9864,152.9935,4580.0,Cooloola Cove,QLD,AU,7210
110.238.77.1,-31.849,115.8076,6022.0,Hamersley,WA,AU,4045
110.239.7.1,-33.9155,150.8569,2171.0,Len Waters Estate,NSW,AU,13270
111.118.220.1,-27.4658,153.028,,Brisbane (23),,AU,11291
111.118.224.1,-33.8649,151.208,,Sydney,NSW,AU,17211
111.220.1.1,-33.9297,151.195,,Mascot,NSW,AU,18887
111.220.41.1,-37.8833,145.4833,3782.0,Macclesfield,VIC,AU,11964
111.220.44.1,-37.7333,144.9833,3072.0,Preston West,VIC,AU,4707
111.220.47.1,-37.0667,143.6833,3465.0,Maryborough,VIC,AU,8368
111.220.129.1,-26.3833,152.6667,4570.0,Kandanga,QLD,AU,14572
111.220.213.1,-32.4003,151.7576,2420.0,Dungog,NSW,AU,10836
111.220.244.1,-34.7084,150.0097,2579.0,Marulan,NSW,AU,10583
111.220.250.1,-34.7381,150.5366,2577.0,Kangaroo Valley,NSW,AU,7428
111.221.56.1,-19.3171,146.739,,Douglas,VIC,AU,5159
111.221.57.1,-31.9492,141.457,,Broken Hill (E),,AU,4628
112.141.49.1,-38.25,145.1833,3913.0,Tyabb,VIC,AU,15823
112.141.75.1,-27.7333,153.2833,4208.0,Gilberton,QLD,AU,8324
112.141.219.1,-33.8392,151.20600000000002,,North Sydney (12),,AU,15848
112.141.237.1,-38.3078,146.4137,3842.0,Churchill,VIC,AU,6818
112.213.142.1,-38.5,145.5,3995.0,Woolamai,VIC,AU,10196
113.20.1.1,-35.2728,149.131,,Braddon,ACT,AU,10898
113.52.1.1,-26.6833,152.8833,4560.0,Montville,QLD,AU,8116
113.52.6.1,-27.9417,152.6237,4309.0,Kalbar,QLD,AU,3147
113.197.4.1,-36.3444,140.5818,5270.0,Mundulla,SA,AU,5611
113.212.96.1,-34.9207,138.495,,Henley Beach,SA,AU,16910
113.212.171.1,-37.9941,145.4142,3808.0,Beaconsfield Upper,VIC,AU,7967
114.31.96.1,-26.6735,153.091,,Buderim (Zone Maroochydore),,AU,6286
114.73.82.1,-33.8667,151.0333,1825.0,Lidcombe,NSW,AU,16831
114.75.66.1,-33.8956,151.1924,1430.0,Eveleigh,NSW,AU,6749
114.129.137.1,-37.3667,144.4,3458.0,Fern Hill,VIC,AU,12913
114.129.160.1,-34.4366,148.7163,2586.0,Boorowa,NSW,AU,7488
114.129.162.1,-28.1333,152.1333,4370.0,Freestone,QLD,AU,8800
114.129.166.1,-29.5435,150.5754,2402.0,Warialda,NSW,AU,16199
114.141.110.1,-33.7855,151.129,,Macquarie Park (25),,AU,4810
114.142.160.1,-33.7986,151.284,,Manly (202),,AU,17330
115.30.35.1,-25.2112,152.3091,4660.0,Childers,QLD,AU,3448
115.30.60.1,-33.75,151.226,,Frenchs Forest,,AU,12166
115.64.126.1,-33.6833,151.2333,2084.0,Terrey Hills,NSW,AU,1017
115.64.134.1,-37.9333,145.4167,3782.0,Clematis,VIC,AU,18158
115.64.242.1,-23.3393,150.5049,4701.0,Kawana,QLD,AU,19574
115.69.8.1,-33.8155,151.187,,Artarmon (6),,AU,4054
115.70.0.1,-37.5891,143.8147,3356.0,Delacombe,VIC,AU,4339
115.70.75.1,-33.7088,150.5937,2777.0,Sun Valley,NSW,AU,9965
115.70.78.1,-32.1333,152.4833,2428.0,Darawank,NSW,AU,1821
115.70.97.1,-32.7889,151.7354,2324.0,Heatherbrae,NSW,AU,4852
115.70.102.1,-28.65,153.2167,2480.0,Coffee Camp,NSW,AU,5070
115.70.116.1,-31.0555,153.0472,2440.0,Hat Head,NSW,AU,1606
115.70.241.1,-37.5536,143.7717,3350.0,Lucas,VIC,AU,15285
115.124.1.1,-36.5654,145.3319,3631.0,Arcadia,VIC,AU,14491
115.178.104.1,-35.3363,149.165,,Symonston,ACT,AU,8902
115.187.153.1,-34.3011,138.9147,5373.0,Kapunda,SA,AU,11172
115.187.159.1,-31.9194,116.0398,6056.0,Helena Valley,WA,AU,18140
115.187.198.1,-41.1588,146.2425,7315.0,Turners Beach,TAS,AU,17787
115.187.210.1,-37.8333,147.8667,3903.0,Swan Reach,VIC,AU,18557
115.187.243.1,-27.6055,152.6643,4306.0,Walloon,QLD,AU,17163
116.118.240.1,-37.8143,144.96,,Melbourne (333),,AU,1695
116.197.144.1,-33.879,151.197,,Ultimo (1),,AU,12219
116.206.130.1,-37.903,145.13,,Notting Hill,VIC,AU,17826
116.206.216.1,-37.7323,144.958,,Coburg North,,AU,13180
116.206.228.1,-33.7049,151.099,,Hornsby,NSW,AU,3517
116.212.247.1,-12.486,130.9833,831.0,Palmerston,NT,AU,18192
116.213.0.1,-33.9179,151.192,,Alexandria (1),,AU,15395
116.213.2.1,-33.8632,151.208,,Sydney (Circular Quay),,AU,1143
116.240.13.1,-33.293,151.4534,2259.0,Tacoma South,NSW,AU,12446
116.240.93.1,-27.5667,152.0333,4352.0,Blanchview,QLD,AU,4699
116.250.0.1,-21.2908,148.8258,,Pinevale,QLD,AU,19439
116.250.17.1,-33.9117,151.19299999999998,,Alexandria,NSW,AU,4403
116.250.22.1,-18.292,143.5458,4871.0,Georgetown,QLD,AU,9283
116.250.24.1,-31.1333,138.3833,5730.0,Parachilna,SA,AU,12476
116.250.30.1,-34.3333,146.9667,2665.0,Beckom,NSW,AU,11453
116.250.36.1,-23.394,150.5039,4700.0,Allenstown,QLD,AU,17124
116.250.46.1,-24.35,139.4667,,Bedourie,QLD,AU,7477
116.250.48.1,-33.4,138.8833,5419.0,Hallett,SA,AU,16548
116.250.50.1,-31.7358,150.7484,2338.0,Murrurundi,NSW,AU,14980
116.250.52.1,-33.5833,138.3333,5464.0,Koolunga,SA,AU,17377
116.250.96.1,-38.2987,145.0967,3915.0,Tuerong,VIC,AU,16401
116.250.112.1,-21.0199,134.3249,872.0,Ali Curung,NT,AU,19655
116.250.115.1,-33.7833,137.7,5555.0,Tickera,SA,AU,19801
116.250.121.1,-17.3784,145.3837,4887.0,Herberton,QLD,AU,3960
116.250.128.1,-29.0111,153.4356,2472.0,Woodburn,NSW,AU,13382
116.250.132.1,-35.15,148.2333,2722.0,Brungle,NSW,AU,19517
116.250.134.1,-37.7667,147.4333,3875.0,Wuk Wuk,VIC,AU,12041
116.250.144.1,-34.1454,138.4115,5461.0,Balaklava,SA,AU,11676
116.250.146.1,-35.2672,138.6291,5172.0,Willunga,SA,AU,16533
116.250.150.1,-17.5507,133.5407,862.0,Elliott,NT,AU,8829
116.250.161.1,-42.8821,147.327,,Hobart,TAS,AU,16306
116.250.184.1,-31.1887,152.97299999999998,2440.0,Crescent Head,NSW,AU,6843
